time,q0,q1,q2,q3,angle_x,angle_y,angle_z,height
2.729999999999999982e+00,7.385123890653850776e-01,-1.028449531964593239e-01,-2.748536483421810950e-02,6.657829387412125266e-01,-1.905349522071756729e-01,9.649795825309322173e-02,1.458079245125947443e+00,9.643000000000000682e+01
2.859999999999999876e+00,6.937407048467055803e-01,-1.028786299750672623e-01,-2.723272774651813721e-02,7.123188895942136334e-01,-1.836533209243064735e-01,1.089955631041368694e-01,1.587173885143219776e+00,1.037800000000000011e+02
2.990000000000000213e+00,6.481177158006364847e-01,-1.047759324078823551e-01,-2.469282611915558229e-02,7.538936893167853537e-01,-1.753323458351651876e-01,1.263076889561373095e-01,1.710286715733666529e+00,1.119300000000000068e+02
3.120000000000000107e+00,6.019573193825229485e-01,-1.100357586622544015e-01,-2.186455613787306046e-02,7.906082839449151134e-01,-1.697113683712998256e-01,1.482093040408719031e-01,1.827467410554214799e+00,1.160400000000000063e+02
3.250000000000000000e+00,5.547542753252114878e-01,-1.179283595701718229e-01,-2.021739109979473967e-02,8.233661719518271527e-01,-1.673919711398184351e-01,1.726210944008573500e-01,1.941275548889547675e+00,1.225199999999999960e+02
3.379999999999999893e+00,5.076850368807860336e-01,-1.261133466796104385e-01,-1.932085085227359944e-02,8.520434448072279343e-01,-1.648825708413258762e-01,1.965534274403391291e-01,2.050583459876544445e+00,1.263299999999999983e+02
3.509999999999999787e+00,4.617914838475157269e-01,-1.328205046404656309e-01,-1.721229489453319356e-02,8.768187246503267307e-01,-1.572339305331086901e-01,2.187627513674241242e-01,2.154784215680343173e+00,1.336599999999999966e+02
3.640000000000000124e+00,4.149143148748661303e-01,-1.374492550418134618e-01,-1.517923664873618156e-02,8.992905005475888558e-01,-1.459368570931930398e-01,2.368250186609912877e-01,2.259646589279862727e+00,1.407800000000000011e+02
3.770000000000000018e+00,3.681106049601070573e-01,-1.429054458672450179e-01,-1.395082642141107221e-02,9.186283201053339065e-01,-1.356304565458396338e-01,2.550389356416671305e-01,2.361926681094845382e+00,1.441899999999999977e+02
3.890000000000000124e+00,3.262427721344079989e-01,-1.447740027126846185e-01,-1.187482103479668878e-02,9.340584191548169102e-01,-1.211891925293011457e-01,2.658262674268141446e-01,2.453313319578483753e+00,1.497599999999999909e+02
4.019999999999999574e+00,2.818389524070744612e-01,-1.407995029347651472e-01,-6.784641203005853556e-03,9.490501954707940557e-01,-9.576721793339491862e-02,2.665732127381063021e-01,2.551393998269512853e+00,1.523400000000000034e+02
4.150000000000000355e+00,2.357648158572257790e-01,-1.317015154311441949e-01,-1.222203553712733481e-04,9.628445604037721983e-01,-6.448719052652136796e-02,2.563572583067829092e-01,2.653002694808095807e+00,1.583899999999999864e+02
