# time,q0,q1,q2,q3,angle_x,angle_y,angle_z,height
4.799999999999999822e+00,9.841371671590851133e-02,8.284094239484419975e-02,-1.175610082651736693e-02,9.916218597422358227e-01,-4.016160783293640929e-02,-1.626966753354491535e-01,-2.940475356571762511e+00,1.774600000000000080e+02
4.929999999999999716e+00,6.194697455190879137e-02,7.721274063006271227e-02,-1.620502745908744546e-02,9.949563619140834314e-01,-4.231458983744108837e-02,-1.522261470376159997e-01,-3.014003781671488635e+00,1.798499999999999943e+02
5.059999999999999609e+00,2.569712294644422440e-02,7.131577501017941079e-02,-1.920845299261707967e-02,9.969376878424257571e-01,-4.240192615821111038e-02,-1.416810948929463354e-01,-3.087042692564807567e+00,1.847500000000000000e+02
5.190000000000000391e+00,-9.520410890552739175e-03,6.660420386671254966e-02,-2.053953676833820616e-02,9.975226159005605719e-01,-4.007723359215652897e-02,-1.336671701711976967e-01,3.125187980656937814e+00,1.875300000000000011e+02
5.320000000000000284e+00,-4.435858522560499201e-02,6.500679537967767041e-02,-2.032174345838930890e-02,9.966912557126493821e-01,-3.505276839999132976e-02,-1.317672697537826121e-01,3.054952653892836434e+00,1.903100000000000023e+02
5.450000000000000178e+00,-7.878160635616819618e-02,6.767053098714991000e-02,-2.017401315672080059e-02,9.943878352680156629e-01,-2.974716643036723687e-02,-1.381996842010573545e-01,2.985529414598714126e+00,1.936800000000000068e+02
5.580000000000000071e+00,-1.130194871549274060e-01,7.420339461625199973e-02,-2.271869178333387265e-02,9.905575767184433555e-01,-2.857193811018484894e-02,-1.527339074957370646e-01,2.916567881237911664e+00,1.937899999999999920e+02
5.709999999999999964e+00,-1.468366845323805236e-01,8.194153174534127282e-02,-3.023422239859502314e-02,9.852971456604939782e-01,-3.604996982029737285e-02,-1.711873875731206585e-01,2.848808146109366835e+00,1.977199999999999989e+02
5.839999999999999858e+00,-1.805609085372771871e-01,8.872449318916218741e-02,-4.237107291069528575e-02,9.786370189181047285e-01,-5.184831051027000842e-02,-1.901022112602311631e-01,2.781635646607963253e+00,2.007899999999999920e+02
5.969999999999999751e+00,-2.121677320024947799e-01,9.302551619991193677e-02,-5.736298237512899717e-02,9.711027726691378037e-01,-7.356420337372625295e-02,-2.064798717539977346e-01,2.719015532301617633e+00,2.018100000000000023e+02
6.099999999999999645e+00,-2.435369573376969521e-01,9.536852999209598225e-02,-7.346191613147116939e-02,9.623917813323922266e-01,-9.747095244870418451e-02,-2.211432366883361866e-01,2.656721153086849085e+00,2.040399999999999920e+02
6.230000000000000426e+00,-2.741431125997375595e-01,9.626455664884303598e-02,-9.054651513331879453e-02,9.525649676240145469e-01,-1.234251601355479816e-01,-2.352045367492769934e-01,2.595749368022657322e+00,2.045300000000000011e+02
6.360000000000000320e+00,-3.026493465648216197e-01,9.571637466042844100e-02,-1.079172043495961464e-01,9.421229355297096042e-01,-1.505711154489722814e-01,-2.482163092739274879e-01,2.538753178788558884e+00,2.068300000000000125e+02
6.490000000000000213e+00,-3.297961654469772630e-01,9.340383844460796448e-02,-1.251391457032880461e-01,9.310480151060598342e-01,-1.782873414876286200e-01,-2.593659260829386248e-01,2.484045407063374622e+00,2.090399999999999920e+02
6.620000000000000107e+00,-3.561236110867416205e-01,8.950254861359395464e-02,-1.419390883398839176e-01,9.192489122209782648e-01,-2.060104411452705897e-01,-2.688738967900908272e-01,2.430346140773419705e+00,2.092100000000000080e+02
6.750000000000000000e+00,-3.807771203386488557e-01,8.424224250705890371e-02,-1.579276381776216487e-01,9.071774304421517110e-01,-2.332806773038071657e-01,-2.766304741897768205e-01,2.379400417170538962e+00,2.095600000000000023e+02
6.879999999999999893e+00,-4.059492769771778642e-01,7.746573038970795688e-02,-1.732827792428868752e-01,8.939671825938328986e-01,-2.600712074262737095e-01,-2.829522118290554444e-01,2.326325632317148617e+00,2.102599999999999909e+02
7.009999999999999787e+00,-4.314091891872244844e-01,6.917120636851180338e-02,-1.881278143779828438e-01,8.796075154020163156e-01,-2.868427043188330750e-01,-2.879707921046399943e-01,2.271495679835186188e+00,2.120300000000000011e+02
7.150000000000000355e+00,-4.596928290385714488e-01,5.785787421035001182e-02,-2.023383951754065269e-01,8.627827902550061490e-01,-3.139757524029379576e-01,-2.899085316279906843e-01,2.208710380243397609e+00,2.126599999999999966e+02
7.269999999999999574e+00,-4.858253858743107889e-01,4.593566295248788928e-02,-2.116700796604303048e-01,8.467935915473960851e-01,-3.334153689750272709e-01,-2.874058592928729339e-01,2.148531455937673584e+00,2.121299999999999955e+02
7.410000000000000142e+00,-5.190316949306729155e-01,2.927055579193198198e-02,-2.177818741723046014e-01,8.260268697221788692e-01,-3.496341522210741903e-01,-2.779947332405912630e-01,2.068995309164805896e+00,2.124199999999999875e+02
7.540000000000000036e+00,-5.549716041019281398e-01,1.080174763223908270e-02,-2.163867580158796988e-01,8.031603898624469773e-01,-3.547028865220082650e-01,-2.604631254337688717e-01,1.979234118748672167e+00,2.120000000000000000e+02
7.669999999999999929e+00,-5.980023589173831811e-01,-8.156464560317839424e-03,-2.058218634710970163e-01,7.745734383080826735e-01,-3.447354718720768152e-01,-2.357048024839322187e-01,1.867895582363259921e+00,2.117400000000000091e+02
7.799999999999999822e+00,-6.443913747063994002e-01,-2.576216518140694856e-02,-1.891738471118106502e-01,7.404791169358380110e-01,-3.259455231534674202e-01,-2.071291863144839596e-01,1.743519570884353387e+00,2.114900000000000091e+02
7.940000000000000391e+00,-6.848602990396083223e-01,-4.546889839668741273e-02,-1.696828922310396337e-01,7.071822015308911746e-01,-3.116578450764574404e-01,-1.689106085716401418e-01,1.629462299576704964e+00,2.110900000000000034e+02
8.070000000000000284e+00,-7.052645277405699131e-01,-6.859818649178318906e-02,-1.542417591017577472e-01,6.885533490370252530e-01,-3.168094488445601375e-01,-1.234084668640988564e-01,1.566556539345867138e+00,2.112899999999999920e+02
8.199999999999999289e+00,-7.031036958774419254e-01,-1.020000354295666906e-01,-1.446088662350452081e-01,6.887158059911668850e-01,-3.504290155271819751e-01,-6.289343857553088279e-02,1.561259698504438020e+00,2.103400000000000034e+02
8.330000000000000071e+00,-6.719016905929091621e-01,-1.531318534649675489e-01,-1.436637990931239062e-01,7.102531002839087559e-01,-4.224290317087094904e-01,2.447129071751132437e-02,1.621029992168176559e+00,2.100500000000000114e+02
8.460000000000000853e+00,-5.947862258044419592e-01,-2.328280987321051931e-01,-1.619610196196812346e-01,7.521895041529448322e-01,-5.553078162269660112e-01,1.582571101564605454e-01,1.758262255384363870e+00,2.094300000000000068e+02
8.589999999999999858e+00,-4.882209769869391147e-01,-3.238712179480328079e-01,-2.130228830233023285e-01,7.819008652784674718e-01,-7.482789012350631319e-01,3.030848765469608685e-01,1.905476222577762169e+00,2.089199999999999875e+02
8.720000000000000639e+00,-4.198467942290855515e-01,-3.713933958612954389e-01,-2.855369696945470048e-01,7.773443598713697389e-01,-9.321925465642990627e-01,3.444059379718548142e-01,1.976618024875850699e+00,2.068400000000000034e+02
8.849999999999999645e+00,-4.026078909031696740e-01,-3.697982101925213483e-01,-3.481540539181748883e-01,7.615411509966149017e-01,-1.041770993622118002e+00,2.868099928581538394e-01,2.003631522851410551e+00,2.039799999999999898e+02
8.980000000000000426e+00,-4.364165405346048798e-01,-3.373551761397219906e-01,-3.779181669228785512e-01,7.435791466879604350e-01,-1.054010322984216153e+00,1.726982357022531223e-01,1.979451128529831072e+00,2.021899999999999977e+02
9.109999999999999432e+00,-5.262791675968266913e-01,-2.858533134670175890e-01,-3.628891453530932454e-01,7.138834562576857889e-01,-9.601524603051382334e-01,2.617289616775647643e-02,1.857438576291577048e+00,1.996800000000000068e+02
9.240000000000000213e+00,-6.675962523678757865e-01,-2.114526123988026973e-01,-2.969524167747414345e-01,6.491704696809065256e-01,-7.381192635154911752e-01,-1.222553760393997602e-01,1.590148037602988618e+00,1.991299999999999955e+02
9.369999999999999218e+00,-7.967548488711690968e-01,-1.359415726572259231e-01,-2.147936035345237860e-01,5.482383674136769303e-01,-4.789238051834544541e-01,-1.944418351999873951e-01,1.252988015507278119e+00,1.984600000000000080e+02
9.500000000000000000e+00,-8.722153571936289707e-01,-8.754729293591580197e-02,-1.486239071637512899e-01,4.576972540823934232e-01,-2.979036906578564348e-01,-1.800957721094559039e-01,9.936034261520559907e-01,1.983600000000000136e+02
9.630000000000000782e+00,-9.208005038323696656e-01,-3.085581347715721234e-02,-8.537602338255889656e-02,3.793221395438142185e-01,-1.230076822735943487e-01,-1.342226409689929179e-01,7.898059247873840949e-01,1.941699999999999875e+02
9.759999999999999787e+00,-9.725521033413514482e-01,5.639551435575992921e-02,-2.383944707726010775e-02,2.244852623445734718e-01,9.941096916558832264e-02,-7.175168319926206184e-02,4.501247132678646290e-01,1.941200000000000045e+02
9.890000000000000568e+00,-9.868847912966708380e-01,1.303181034366451552e-01,3.101818929208810180e-02,-9.007481644189693770e-02,2.553018400492669815e-01,8.480111787014894820e-02,-1.711488112517582649e-01,1.932400000000000091e+02
1.001999999999999957e+01,-9.102625354638324007e-01,1.175265267371766592e-01,7.635485061885607938e-02,-3.895889742164452274e-01,1.594179628307096919e-01,2.326737004336804637e-01,-7.901422355443563639e-01,1.851999999999999886e+02
1.015000000000000036e+01,-7.935648588574215623e-01,2.839123245981638524e-02,1.511506411420447393e-01,-5.887293405193603224e-01,-1.386180140258949922e-01,2.768481491855006582e-01,-1.295909089961532201e+00,1.758400000000000034e+02
1.027999999999999936e+01,-6.154773170791534298e-01,-5.676299557627624559e-02,3.000534641506813482e-01,-7.265903613078207313e-01,-5.563617259875192067e-01,2.909530101614640207e-01,-1.819638835045241265e+00,1.730600000000000023e+02
1.041999999999999993e+01,-3.931017489895581307e-01,-5.634285120380899681e-02,4.750731256252387902e-01,-7.852401055525888296e-01,-9.694813298149953518e-01,2.890260628362755213e-01,-2.366301616662163543e+00,1.697199999999999989e+02
1.053999999999999915e+01,-2.090744127735906788e-01,1.926092790206922201e-02,5.645899151576587727e-01,-7.982199786286959808e-01,-1.186029268088022226e+00,2.701038520729194814e-01,-2.811887203217819486e+00,1.648700000000000045e+02
1.066999999999999993e+01,-3.403111940162098503e-02,1.104113628175421719e-01,5.940369420322202387e-01,-7.960975602110916816e-01,-1.290752625620568805e+00,2.179493252038879059e-01,3.062652462189962677e+00,1.647599999999999909e+02
1.081000000000000050e+01,9.917509004942390294e-02,2.009338349415663583e-01,5.752820817967206901e-01,-7.866641099306573848e-01,-1.304903717702422972e+00,2.034277377538323550e-01,2.735116644784459705e+00,1.600999999999999943e+02
1.092999999999999972e+01,1.799100515752975749e-01,2.776435831279702171e-01,5.253647206073706055e-01,-7.839249482132669700e-01,-1.262801711848271502e+00,2.488264016218560970e-01,2.508012757753550481e+00,1.577299999999999898e+02
1.106000000000000050e+01,2.481714968900693430e-01,3.501608784073522718e-01,4.409659081121533597e-01,-7.882558818347986662e-01,-1.172290266319412577e+00,3.396556183863849165e-01,2.304825114352754500e+00,1.516999999999999886e+02
1.119999999999999929e+01,3.112205201068550808e-01,3.920072091508420287e-01,3.331151994877816214e-01,-7.990659545421769927e-01,-1.025738423361148399e+00,4.324920109243165500e-01,2.152614715492952691e+00,1.452500000000000000e+02
1.133999999999999986e+01,3.765949635273737606e-01,3.916433700772111171e-01,2.320961990313162304e-01,-8.067980283290203669e-01,-8.522297254270277955e-01,4.747787481814438881e-01,2.049376918220230603e+00,1.423700000000000045e+02
1.146000000000000085e+01,4.500021979359327129e-01,3.632583810789801193e-01,1.680255636020892562e-01,-7.983162157972909512e-01,-7.192801522195213515e-01,4.431268117766052339e-01,1.946018185250247390e+00,1.374000000000000057e+02
1.158999999999999986e+01,5.496039047501636299e-01,3.198148026057993087e-01,1.271993587872099485e-01,-7.612321347931312321e-01,-6.203743940411160507e-01,3.544643673348487622e-01,1.776227816713762619e+00,1.347899999999999920e+02
1.172000000000000064e+01,6.543901091072857890e-01,2.794942247359014087e-01,1.020653066504517426e-01,-6.951541099786290312e-01,-5.527819218549807623e-01,2.578498375371543472e-01,1.557675315688818340e+00,1.290900000000000034e+02
1.184999999999999964e+01,7.469020227188676309e-01,2.414093042374455822e-01,7.764517380201804708e-02,-6.146788944410810362e-01,-4.821817073013005550e-01,1.817913907753927472e-01,1.332369774340238289e+00,1.213700000000000045e+02
1.198000000000000043e+01,8.206230335105964002e-01,1.999999612194723053e-01,6.098067465372578044e-02,-5.318450993502256141e-01,-4.067560778091583451e-01,1.128933558895107020e-01,1.126769964112189548e+00,1.185400000000000063e+02
1.210999999999999943e+01,8.757753632798228605e-01,1.612530361462419792e-01,6.083224237299830750e-02,-4.509039916585176888e-01,-3.443203049611553990e-01,3.887831050753242507e-02,9.441727157022419270e-01,1.123499999999999943e+02
1.224000000000000021e+01,9.158382184174113094e-01,1.345297028646971760e-01,7.726469718977722889e-02,-3.703677676328342439e-01,-3.087984541699627661e-01,-4.188523976461788062e-02,7.751125357618513512e-01,1.094699999999999989e+02
1.236999999999999922e+01,9.451310336105785970e-01,1.211154232914382900e-01,9.887723242298911142e-02,-2.868478280473881759e-01,-2.917777032053644470e-01,-1.176920013957461486e-01,6.066428543155542030e-01,1.018400000000000034e+02
1.250000000000000000e+01,9.648296644069589423e-01,1.111269037712451641e-01,1.172470552805722488e-01,-2.073828777083691621e-01,-2.707383676226210456e-01,-1.811442710291732427e-01,4.481810216645802925e-01,9.367000000000000171e+01
1.263000000000000078e+01,9.772393277979226633e-01,9.311691775089650513e-02,1.307497414072266995e-01,-1.386976602382999635e-01,-2.261854158930265701e-01,-2.317872888391693809e-01,3.084155693790405217e-01,8.954999999999999716e+01
1.275999999999999979e+01,9.829182263236879713e-01,6.546569670300683708e-02,1.489027646456591858e-01,-8.610441101803768815e-02,-1.615403932143103238e-01,-2.852993486640023058e-01,1.980062785140329074e-01,8.170999999999999375e+01
1.289000000000000057e+01,9.837926170467014009e-01,3.105754933985620941e-02,1.711856964410257143e-01,-4.339323227652336357e-02,-8.068456171511606545e-02,-3.406789236803149934e-01,1.020446405547879576e-01,7.812999999999999545e+01
1.301999999999999957e+01,9.815984397089070335e-01,-6.057067012845415016e-03,1.908206021814798370e-01,-3.913167941324192586e-03,1.121490113538341563e-02,-3.840363092003839518e-01,5.792660609407937131e-03,6.976999999999999602e+01
1.315000000000000036e+01,9.782310820931493511e-01,-4.580407713878910381e-02,1.986757948023019360e-01,3.865055114745549053e-02,1.139942140633871670e-01,-3.953822431675426685e-01,-1.018378777585248751e-01,6.122999999999999687e+01
1.327999999999999936e+01,9.750481412096475564e-01,-8.656651294279807396e-02,1.880595843237540810e-01,8.013085488443892623e-02,2.142646845531216704e-01,-3.606270294863335169e-01,-2.031984827893208723e-01,5.752000000000000313e+01
1.341000000000000014e+01,9.697810200426658644e-01,-1.298465819483348160e-01,1.684742045694140045e-01,1.195034757487951349e-01,3.107677326541229412e-01,-3.002216358358488768e-01,-2.925946176742912908e-01,4.849000000000000199e+01
1.353999999999999915e+01,9.610476856879606178e-01,-1.725684268667365684e-01,1.462481747756695372e-01,1.588047708897271648e-01,3.986921238930588585e-01,-2.282708423210130788e-01,-3.738334611153624198e-01,4.431000000000000227e+01
1.366999999999999993e+01,9.496586091389999096e-01,-2.064393987403576602e-01,1.249312225502060142e-01,1.998086343680107735e-01,4.638681623275785482e-01,-1.554121280211728517e-01,-4.515273044059259222e-01,3.474000000000000199e+01
1.380000000000000071e+01,9.367888311317078553e-01,-2.322102819556159381e-01,1.003734872595710426e-01,2.417234657130609143e-01,5.063453185050067473e-01,-7.586893922652937494e-02,-5.246894423056545076e-01,2.573999999999999844e+01
1.392999999999999972e+01,9.214548927405181722e-01,-2.569957871426248319e-01,7.004161253529642139e-02,2.827865246947894318e-01,5.390275135427058384e-01,1.627023571720546263e-02,-5.910396445549604971e-01,2.182999999999999829e+01
1.406000000000000050e+01,9.025971324506083526e-01,-2.848386342138218286e-01,3.819032563903707739e-02,3.205103242935033458e-01,5.730323721657170077e-01,1.138925560680166538e-01,-6.488297472185706738e-01,1.200000000000000000e+01
1.418999999999999950e+01,8.802855128788058536e-01,-3.118915120947351460e-01,2.803431877150267676e-03,3.575097778644192315e-01,6.000729229394718978e-01,2.198393983002157881e-01,-7.032963939247656171e-01,7.620000000000000107e+00
